,label,building_area,total_households,total_status,num_buildings,index_right,cluster_area,building_density,high,mid,low,status_Gini,avg_status
33,33.0,44322.729696500166,138,277,17,1377.0,1697378.2450084826,0.026112464812625583,0,137,1,0.0036100131752305666,1.9927536231884058
34,34.0,48288.37733863499,141,279,17,527.0,2258094.1260891315,0.02138457240587541,3,138,0,0.010302351623740201,2.021276595744681
35,35.0,63607.629000009234,205,415,28,896.0,3982100.781495117,0.015973385027218512,0,200,5,0.012044564890093345,1.975609756097561
36,36.0,66400.66322058748,208,417,28,1540.0,2777964.331446562,0.023902633474782897,0,207,1,0.0023980537534754403,1.9951923076923077
37,37.0,88377.20615061524,293,610,74,1998.0,28571146.509239227,0.003093232752211612,2,265,26,0.04569249268215661,1.918088737201365
38,38.0,66332.45886812777,244,525,81,1620.0,17078327.092499528,0.0038840138444976675,0,207,37,0.06959943295409109,1.848360655737705
39,39.0,61992.45059011003,176,347,14,658.0,718597.8490062098,0.08626862810102055,6,169,1,0.01901897122485358,2.028409090909091
40,40.0,54040.20366648177,172,348,35,1260.0,4930777.071147543,0.010959774268177359,0,168,4,0.01149110807113543,1.9767441860465116
41,41.0,41320.73809633719,121,239,11,506.0,351855.59182262985,0.11743663894125901,3,118,0,0.011941305447798953,2.024793388429752
42,42.0,81088.2522319783,273,564,75,2625.0,24718139.16361935,0.0032805160491743493,0,255,18,0.03184315684315685,1.934065934065934
43,43.0,51141.19659875419,164,334,19,1406.0,1739430.50934399,0.029401115091422434,0,158,6,0.017951825480987726,1.9634146341463414
44,44.0,43949.447251299636,138,277,15,390.0,1051506.4286328843,0.0417966510280308,0,137,1,0.0036100131752305666,1.9927536231884058
45,45.0,25101.517186418096,74,142,15,120.0,1243948.395410489,0.02017890555510936,6,68,0,0.0358020358020358,2.081081081081081
46,46.0,82193.26530412344,272,566,64,576.0,11236667.269027237,0.007314736953249569,0,250,22,0.03873675907144467,1.9191176470588236
47,47.0,42671.358163783196,148,312,33,627.0,4107985.052297038,0.010387418070064033,0,132,16,0.050965250965250966,1.8918918918918919
48,48.0,58789.462106569496,198,414,43,2580.0,8558413.620479558,0.00686920084884555,0,180,18,0.04329004329004329,1.9090909090909092
49,49.0,47369.08090561927,151,306,35,1050.0,5305209.1061442895,0.008928786775012923,0,147,4,0.013067247433219254,1.9735099337748345
50,50.0,62210.79175633059,202,412,30,1530.0,5080286.995036511,0.012245527037569164,1,192,9,0.024227422742274227,1.9603960396039604
51,51.0,76907.92671307294,225,445,27,0.0,4146072.054142241,0.0185495875876629,5,220,0,0.010744810744810745,2.022222222222222
52,52.0,45537.30332198236,143,286,19,1558.0,2458668.449022228,0.01852112404179254,0,143,0,0.0,2.0
53,53.0,21646.59888750298,78,168,22,1232.0,1514642.4913327747,0.014291556595943347,0,66,12,0.07051282051282051,1.8461538461538463
54,54.0,37072.75025406291,149,333,46,2806.0,8253580.852959125,0.0044917171000719465,0,114,35,0.10181948095031515,1.7651006711409396
55,55.0,17892.202899720593,57,115,6,408.0,260205.55648559052,0.0687618017900068,0,56,1,0.008694302126998912,1.9824561403508771
56,56.0,129461.93894947095,219,324,117,4797.0,38471109.47006728,0.00336517300209914,114,105,0,0.0990172721858249,2.5205479452054793
57,57.0,32668.983557699717,105,217,19,1387.0,2496833.7000340633,0.013084164779277862,0,98,7,0.03218390804597701,1.9333333333333333
58,58.0,40808.86346545738,132,268,20,1580.0,4010994.730762292,0.01017425008127638,0,128,4,0.014918414918414918,1.9696969696969697
59,59.0,33922.82588723557,110,225,17,1139.0,1221578.7512187678,0.027769659429153302,0,105,5,0.022198731501057084,1.9545454545454546
60,60.0,34494.62585444028,111,228,26,182.0,3241261.476913006,0.010642345919988269,0,105,6,0.026276276276276274,1.945945945945946
61,61.0,23049.336159984097,103,238,69,897.0,11359192.99449861,0.0020291350073149703,0,71,32,0.12677156567347395,1.6893203883495145
62,62.0,34559.70977926566,111,225,17,476.0,1640297.1147318748,0.021069176717362473,0,108,3,0.013328396890040724,1.972972972972973
63,63.0,31687.973369838273,105,218,20,1680.0,2475354.650549601,0.012801387212455646,0,97,8,0.036586515794436586,1.9238095238095239
64,64.0,25596.800721434585,104,233,35,735.0,6173044.259328599,0.004146544175955508,0,79,25,0.1037725935266919,1.7596153846153846
65,65.0,24648.883881344264,78,157,6,462.0,188955.5214339498,0.13044807420438564,0,77,1,0.006368899917287014,1.9871794871794872
66,66.0,22082.754804437456,82,177,22,858.0,1492055.708279386,0.01480022138711089,0,69,13,0.07244387013406559,1.8414634146341464
67,67.0,20180.74295684844,71,150,15,855.0,975248.9010366845,0.02069291535257965,0,63,8,0.05297456380071474,1.8873239436619718
68,68.0,21697.06616512131,83,183,26,1872.0,3537160.297505987,0.006134035310873435,0,66,17,0.09072531737689012,1.7951807228915662
69,69.0,12013.53811129209,43,92,15,1350.0,617615.3729086586,0.019451488156317014,0,37,6,0.06453488372093023,1.8604651162790697
70,70.0,17102.028928615622,68,151,25,2225.0,2284882.363249392,0.007484861892099501,0,53,15,0.09662129314535733,1.7794117647058822
71,71.0,14995.940821486161,55,120,19,1178.0,1206091.9783438465,0.01243349685658132,0,45,10,0.08181818181818182,1.8181818181818181
72,72.0,15281.075480396821,50,103,12,1020.0,627747.0913412505,0.024342726061457536,0,47,3,0.02907216494845361,1.94
73,73.0,14036.651651468897,57,128,30,2340.0,2183613.6585924816,0.006428175422073826,0,43,14,0.10561403508771931,1.7543859649122806
74,74.0,30376.079488759733,97,197,17,1411.0,2310331.6067930297,0.01314793053925482,0,94,3,0.015221028768823879,1.9690721649484537
75,75.0,54447.86457120442,92,139,39,1677.0,4633146.830245985,0.01175181071658669,45,47,0,0.10038921587241313,2.489130434782609
76,76.0,23629.784441317675,77,157,19,1349.0,1708792.8744248282,0.013828349120001656,0,74,3,0.019093489292164787,1.9610389610389611
77,77.0,70257.32112878807,101,134,65,130.0,14803294.202261262,0.004746059908615204,68,33,0,0.08228822882288228,2.6732673267326734
78,78.0,12441.139455340593,50,112,17,1479.0,1101991.9944786106,0.011289682246037472,0,38,12,0.10363636363636364,1.76
79,79.0,9908.213171426625,37,81,14,476.0,954156.1856384849,0.010384267607924616,0,30,7,0.0847115772488907,1.8108108108108107
80,80.0,11483.73238062158,40,84,14,1204.0,1083072.5387337601,0.010602920829335607,0,36,4,0.04736842105263158,1.9
81,81.0,12695.16067885043,43,90,11,693.0,1135653.3179467139,0.01117872899962425,0,39,4,0.04424276800907544,1.9069767441860466
82,82.0,7443.744041218287,43,106,30,1950.0,2151525.1530595715,0.0034597522741637147,0,23,20,0.1620859760394644,1.5348837209302326
83,83.0,11586.683884456475,40,84,8,552.0,287889.4075869461,0.04024699616972589,0,36,4,0.04736842105263158,1.9
84,84.0,7187.688966813768,35,83,21,1911.0,2842123.2427059943,0.002528985674797954,0,22,13,0.14335839598997493,1.6285714285714286
85,85.0,11495.12304309224,42,90,12,696.0,1256771.4188988975,0.009146550335432938,0,36,6,0.06593406593406594,1.8571428571428572
86,86.0,12519.558788437427,45,96,22,880.0,2892888.9567553448,0.004327701123543755,0,39,6,0.0619047619047619,1.8666666666666667
87,87.0,8942.11979887247,37,83,17,646.0,3843867.7528472585,0.002326333883950299,0,28,9,0.10478170478170477,1.7567567567567568
88,89.0,5514.733444811069,18,38,5,320.0,158427.2300970111,0.03480925243365162,0,16,2,0.05228758169934641,1.8888888888888888
89,91.0,756.4858279948055,6,16,5,465.0,33023.91754641357,0.022907210415953835,0,2,4,0.16666666666666666,1.3333333333333333
90,92.0,3251.662266403508,14,32,5,380.0,126788.03822065647,0.02564644356074391,0,10,4,0.11904761904761905,1.7142857142857142
91,93.0,40.0,4,12,4,376.0,3968.2267976103385,0.01008006901825469,0,0,4,0.0,1.0
92,94.0,1003.367445858875,8,21,6,354.0,264619.0132367155,0.003791743584809269,0,3,5,0.17045454545454544,1.375
93,95.0,3830.276273246489,20,48,10,880.0,851542.3966583917,0.004498045297893792,0,12,8,0.15,1.6
94,98.0,4464.544764422017,26,65,15,1380.0,1479460.3136808604,0.0030176847078204755,0,13,13,0.16666666666666666,1.5
