,label,building_area,total_households,total_status,num_buildings,index_right,cluster_area,Area_gini,Area_mean,building_density,high,mid,low,status_Gini,avg_status
23,23.0,120276,380,767,53,901.0,20568100.803916506,0.040052221994675404,316.5157894736842,0.00584769596117,0,373,7,0.009124903893199133,1.981578947368421
24,24.0,112694,430,947,174,1740.0,87864385.57273684,0.22048376732051933,262.07906976744187,0.0012825902015408557,0,343,87,0.08977706910556875,1.7976744186046512
25,25.0,99232,309,622,54,1026.0,14966358.104260888,0.041870660523956674,321.1391585760518,0.0066303371407202185,0,305,4,0.006430325838314201,1.9870550161812297
26,26.0,86288,272,551,43,1505.0,11323533.495104408,0.04739633893609363,317.2352941176471,0.007620236213131314,0,265,7,0.012699912367181508,1.974264705882353
27,27.0,93952,310,638,86,1978.0,42568623.498296715,0.09740090341258681,303.0709677419355,0.002207071600606472,0,292,18,0.028164183903118638,1.9419354838709677
28,28.0,242440,557,1000,213,0.0,142862923.98478463,0.28698748540052266,435.26032315978455,0.001697011325526423,117,437,3,0.077693436803724,2.2046678635547576
29,29.0,66244,207,418,24,960.0,5457700.902681434,0.03660161948492571,320.0193236714976,0.012137711681388318,0,203,4,0.009567573936608932,1.9806763285024154
30,30.0,83922,249,495,27,540.0,7210849.056468803,0.05475202686296291,337.03614457831327,0.01163829659209329,3,246,0,0.005915879085203087,2.0120481927710845
31,31.0,48342,184,407,57,1881.0,14014961.173229301,0.2186413425718567,262.7282608695652,0.003449313872687749,1,143,40,0.09817298797409806,1.7880434782608696
32,32.0,72804,247,521,58,2146.0,24522328.315469306,0.12463039246631241,294.753036437247,0.0029688861132355607,0,220,27,0.05149589506627713,1.8906882591093117
33,33.0,64993,207,419,43,1032.0,10449174.104368994,0.057118748797250624,313.97584541062804,0.006219917416518614,0,202,5,0.011929650496675053,1.9758454106280192
34,34.0,66746,216,442,32,576.0,12477451.71931255,0.06027847694576787,309.00925925925924,0.005349329454562489,0,206,10,0.022599613831841323,1.9537037037037037
35,35.0,48642,186,411,69,2622.0,35396548.10367556,0.2172020020752896,261.51612903225805,0.0013742017966703662,0,147,39,0.09256030223772159,1.7903225806451613
36,36.0,36252,133,288,44,1936.0,13575198.921622837,0.1743779342430887,272.57142857142856,0.0026704581059403204,0,111,22,0.07524959940835696,1.8345864661654134
37,37.0,47775,167,354,44,1804.0,14825318.490962254,0.13153811685890388,286.07784431137725,0.00322252773383077,0,147,20,0.0560662115259926,1.8802395209580838
38,38.0,31914,117,253,31,1116.0,11347686.125323923,0.16400406219921168,272.7692307692308,0.0028123795148668695,0,98,19,0.07402106936990659,1.8376068376068375
39,39.0,29315,95,196,17,765.0,2064618.1705792155,0.08088081366643625,308.5789473684211,0.014198751332201956,0,89,6,0.03054919908466819,1.936842105263158
40,40.0,28860,119,271,63,1386.0,22796828.844094373,0.28841902665432073,242.52100840336138,0.001265965551497147,0,86,33,0.11633531461365032,1.7226890756302522
41,41.0,114435,175,244,102,102.0,49243201.92899328,0.3938112840102616,653.9142857142857,0.002323874068242164,106,69,0,0.09165413533834586,2.605714285714286
42,42.0,22410,82,177,22,594.0,1492055.708279386,0.16557503727647718,273.2926829268293,0.01501954643894821,0,69,13,0.07244387013406559,1.8414634146341464
43,43.0,20964,80,176,27,1242.0,4584886.657187612,0.208516385231826,262.05,0.004572414013143654,0,64,16,0.08888888888888889,1.8
44,44.0,12709,46,99,23,644.0,3111037.6538040927,0.20052376439838934,276.2826086956522,0.004085132169473995,0,39,7,0.06982097186700768,1.8478260869565217
45,45.0,9131,37,83,17,442.0,5648062.269778791,0.26739026837592167,246.78378378378378,0.0016166606464056601,0,28,9,0.10478170478170477,1.7567567567567568
46,46.0,4442,16,34,4,156.0,199513.99135281387,0.12412764520486268,277.625,0.022264102732248565,0,14,2,0.058333333333333334,1.875
47,47.0,150,6,18,6,294.0,119693.1338105298,0.0,25.0,0.0012532047179702466,0,0,6,0.0,1.0
48,48.0,821,6,16,5,240.0,33023.91754641357,0.5448639870077141,136.83333333333334,0.024860769436155568,0,2,4,0.16666666666666666,1.3333333333333333
49,49.0,4760,29,74,18,846.0,3111053.9738025493,0.4718270066647348,164.13793103448276,0.0015300280998281725,0,13,16,0.17077175697865352,1.4482758620689655
